event_id,timestamp,region,substation_id,transformer_id,latitude,longitude,voltage_kv,current_amp,power_mw,frequency_hz,load_percent,power_factor,temperature_c,energy_generated_mwh,energy_consumed_mwh,outage_duration_min,communication_latency_ms,fault_indicator,anomaly_score,risk_score,status,anomaly_type,ingestion_time,ingestion_batch,voltage_deviation_kv,frequency_deviation_hz,power_quality_score,voltage_stability_score,calculated_power_mw,transmission_efficiency,load_percent_zscore,temperature_c_zscore,power_mw_zscore,transformation_time,silver_version,anomaly_flag,hour_of_day,date
EVT-0094513,2025-06-28 23:00:22.815192,East,SUB-013,TR-013008,21.1466,79.0882,43.63,65.44,2.26,49.8,70.0,0.7926,56.0,-44.66,-5.43,0.0,15.5,0,0.2295,67,Warning,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,3.63,-0.2,48.2,81.8,2.26,822.5,0.73,1.143,0.875,2026-09-05T19:42:42.027189,1.0,1,23,2025-06-28
EVT-0056981,2025-06-28 22:59:30.932620,North,SUB-024,TR-024009,26.7461,78.9824,41.0,27.39,1.05,49.97,27.99,0.9384,38.19,-89.9,23.11,0.0,8.77,0,0.0466,14,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.03,84.6,95.0,1.05,-389.0,-1.149,-1.175,-0.978,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0030765,2025-06-28 22:59:11.411219,East,SUB-023,TR-023003,21.2787,82.1406,41.0,17.4,0.66,49.9,25.99,0.9234,38.15,-24.8,-14.94,0.0,1.13,0,0.06,15,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.1,80.8,95.0,0.66,166.0,-1.238,-1.18,-1.575,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0140873,2025-06-28 22:56:57.568338,East,SUB-013,TR-013001,21.1466,79.0882,37.17,60.88,1.76,50.22,70.0,0.7764,56.0,71.83,10.52,0.0,34.51,0,0.2062,73,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-2.83,0.22,44.1,85.8,1.76,682.8,0.73,1.143,0.109,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0034683,2025-06-28 22:56:54.126172,South,SUB-026,TR-026008,17.3618,78.531,43.19,49.23,1.81,50.17,58.0,0.8499,50.0,54.35,17.2,0.0,21.11,0,0.1789,58,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.19,0.17,62.5,84.0,1.81,316.0,0.193,0.362,0.186,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0103511,2025-06-28 22:56:50.425309,South,SUB-022,TR-022013,15.2993,74.124,40.44,16.99,0.65,50.01,26.16,0.9393,40.08,50.35,14.5,0.0,3.13,0,0.0194,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.44,0.01,84.8,97.8,0.65,347.2,-1.23,-0.929,-1.59,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0078797,2025-06-28 22:56:43.493025,North-East,SUB-018,TR-018003,29.0588,76.0231,39.28,41.83,1.56,49.99,32.3,0.9466,41.64,22.15,-6.82,0.0,3.0,0,0.031,15,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.72,-0.01,86.6,96.4,1.56,-324.8,-0.956,-0.726,-0.197,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0041505,2025-06-28 22:56:22.497276,East,SUB-013,TR-013017,21.1466,79.0882,39.0,24.14,0.9,49.98,23.02,0.9532,37.14,-64.22,5.34,0.0,2.53,0,0.0443,6,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,-0.02,88.3,95.0,0.9,-1202.6,-1.371,-1.312,-1.207,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0045066,2025-06-28 22:56:13.905005,West,SUB-019,TR-019002,22.3167,78.03,37.7,60.36,1.96,49.78,58.0,0.8594,50.0,20.48,9.23,0.0,38.0,1,0.3491,63,Warning,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-2.3,-0.22,64.9,88.5,1.96,221.9,0.193,0.362,0.415,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0094509,2025-06-28 22:54:48.394197,North,SUB-001,TR-001013,28.6139,77.209,39.0,34.6,1.22,50.07,31.63,0.9074,41.69,-17.22,-17.42,0.0,4.1,0,0.0536,22,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,0.07,76.8,95.0,1.22,98.9,-0.986,-0.719,-0.717,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0032831,2025-06-28 22:54:43.674080,South,SUB-008,TR-008017,13.0827,80.2707,36.51,55.96,1.75,49.78,58.0,0.855,50.0,61.39,-2.48,0.0,7.93,0,0.1987,60,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-3.49,-0.22,63.7,82.6,1.75,-2475.4,0.193,0.362,0.094,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0101191,2025-06-28 22:54:09.999950,North,SUB-003,TR-003019,32.3246,74.7901,39.38,29.94,1.13,50.0,28.89,0.9558,37.72,49.52,10.3,0.0,6.46,0,0.0252,13,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.62,0.0,88.9,96.9,1.13,480.8,-1.108,-1.236,-0.855,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0124809,2025-06-28 22:53:18.142666,South,SUB-022,TR-022020,15.2993,74.124,40.75,39.77,1.47,50.0,29.06,0.9097,41.13,-11.96,-14.6,0.0,8.48,0,0.0307,12,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.75,0.0,77.4,96.2,1.47,81.9,-1.101,-0.792,-0.335,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0042097,2025-06-28 22:52:36.630954,North,SUB-002,TR-002013,26.9124,75.7873,36.64,49.88,1.64,50.17,58.0,0.9,50.0,51.35,-2.6,0.0,5.29,0,0.1679,53,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-3.36,0.17,75.0,83.2,1.64,-1975.0,0.193,0.362,-0.074,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0120034,2025-06-28 22:51:50.284564,East,SUB-011,TR-011017,22.5726,88.3639,41.0,11.83,0.47,49.96,22.49,0.9632,37.95,43.42,18.29,0.0,2.03,0,0.048,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.04,90.8,95.0,0.47,237.4,-1.394,-1.206,-1.865,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0078888,2025-06-28 22:51:01.386404,North,SUB-029,TR-029002,26.9124,75.7873,41.0,14.43,0.56,50.06,18.9,0.9528,39.91,64.11,-20.6,0.0,3.15,0,0.0516,5,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,0.06,88.2,95.0,0.56,-311.2,-1.555,-0.951,-1.728,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0100674,2025-06-28 22:48:56.339142,North,SUB-002,TR-002008,26.9124,75.7873,41.0,17.06,0.64,50.08,25.77,0.9213,40.36,-39.75,3.65,0.0,2.63,0,0.0552,14,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,0.08,80.3,95.0,0.64,-1089.0,-1.248,-0.893,-1.605,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0029245,2025-06-28 22:48:41.443776,East,SUB-012,TR-012010,23.2599,77.4126,40.46,12.65,0.48,49.95,27.06,0.9402,39.28,58.67,24.27,0.0,4.09,0,0.0291,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.46,-0.05,85.1,97.7,0.48,241.7,-1.19,-1.033,-1.85,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0066322,2025-06-28 22:48:32.596212,South,SUB-022,TR-022010,15.2993,74.124,42.3,54.26,2.07,50.15,58.0,0.9,50.0,24.54,27.68,0.0,9.05,0,0.1224,55,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.3,0.15,75.0,88.5,2.07,88.7,0.193,0.362,0.584,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0091915,2025-06-28 22:48:29.707551,West,SUB-019,TR-019017,22.3167,78.03,43.56,64.3,2.28,49.74,70.0,0.8141,56.0,-44.08,9.68,0.0,6.29,1,0.4324,83,High Risk,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,3.56,-0.26,53.5,82.2,2.28,-455.4,0.73,1.143,0.905,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0050423,2025-06-28 22:48:02.680397,South,SUB-026,TR-026017,17.3618,78.531,37.2,55.02,1.79,49.77,58.0,0.8764,50.0,36.6,-4.75,0.0,38.0,0,0.1649,55,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-2.8,-0.23,69.1,86.0,1.79,-770.5,0.193,0.362,0.155,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0111076,2025-06-28 22:47:39.410568,East,SUB-023,TR-023012,21.2787,82.1406,42.67,56.26,2.09,50.17,58.0,0.8726,50.0,7.78,-6.63,0.0,34.3,0,0.1489,55,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.67,0.17,68.2,86.6,2.09,-117.3,0.193,0.362,0.614,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0081810,2025-06-28 22:46:54.851278,South,SUB-022,TR-022012,15.2993,74.124,41.0,24.89,0.93,49.96,20.39,0.9154,40.47,-51.43,35.61,0.0,2.21,0,0.0486,10,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.04,78.8,95.0,0.93,-144.4,-1.488,-0.878,-1.161,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0115071,2025-06-28 22:45:32.512467,West,SUB-019,TR-019003,22.3167,78.03,39.95,39.8,1.51,49.99,40.0,0.9484,44.0,-30.47,-3.0,0.0,15.67,0,0.0042,19,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.05,-0.01,87.1,99.8,1.51,1015.7,-0.612,-0.419,-0.273,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0021554,2025-06-28 22:45:17.997415,Central,SUB-015,TR-015018,25.3948,79.4625,42.5,40.44,1.55,49.86,40.0,0.9033,44.0,45.87,-2.64,0.0,2.99,0,0.1283,37,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.5,-0.14,75.8,87.5,1.55,-1737.5,-0.612,-0.419,-0.212,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0042183,2025-06-28 22:43:09.825175,West,SUB-021,TR-021016,19.6776,72.7323,37.35,60.6,1.77,50.16,58.0,0.7837,50.0,-15.29,-13.4,0.0,13.0,0,0.1762,54,Warning,Overload,2026-09-05T19:42:40.361482,batch_001,-2.65,0.16,45.9,86.8,1.77,114.1,0.193,0.362,0.125,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0091845,2025-06-28 22:42:30.724871,South,SUB-008,TR-008017,13.0827,80.2707,36.43,55.22,1.61,50.21,58.0,0.7987,50.0,-64.44,20.86,0.0,20.53,0,0.2185,57,Warning,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,-3.57,0.21,49.7,82.2,1.61,-308.9,0.193,0.362,-0.12,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0057764,2025-06-28 22:40:33.603823,West,SUB-019,TR-019014,22.3167,78.03,40.42,31.13,1.18,50.02,24.58,0.9403,37.73,0.35,-13.91,0.0,1.55,0,0.0204,7,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.42,0.02,85.1,97.9,1.18,-2.5,-1.301,-1.235,-0.779,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0110874,2025-06-28 22:39:47.526149,East,SUB-013,TR-013002,21.1466,79.0882,39.67,24.59,0.88,49.95,29.47,0.9047,40.07,-5.94,42.66,0.0,4.1,0,0.0227,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.33,-0.05,76.2,98.4,0.88,-13.9,-1.082,-0.93,-1.238,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0023978,2025-06-28 22:39:25.589885,East,SUB-020,TR-020003,25.5941,82.472,40.31,21.08,0.81,50.01,25.0,0.9484,40.7,22.16,27.91,0.0,1.24,0,0.0142,8,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.31,0.01,87.1,98.4,0.81,79.4,-1.282,-0.848,-1.345,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0133452,2025-06-28 22:38:54.768104,North-East,SUB-017,TR-017017,28.296,76.592,43.55,48.02,1.81,50.26,58.0,0.8678,50.0,-103.37,19.6,0.0,3.74,0,0.2037,59,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,3.55,0.26,67.0,82.2,1.81,-527.4,0.193,0.362,0.186,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0146853,2025-06-28 22:38:22.947369,East,SUB-011,TR-011018,22.5726,88.3639,39.13,29.0,1.1,50.03,35.14,0.9656,37.55,-24.55,8.73,0.0,9.19,0,0.0399,17,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.87,0.03,91.4,95.6,1.1,-281.2,-0.829,-1.258,-0.901,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0074923,2025-06-28 22:35:01.011028,West,SUB-005,TR-005020,19.076,72.8777,37.43,65.25,2.05,49.74,70.0,0.84,56.0,-55.69,-15.51,0.0,13.59,1,0.3829,77,High Risk,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-2.57,-0.26,60.0,87.2,2.05,359.1,0.73,1.143,0.553,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0120222,2025-06-28 22:34:29.350900,East,SUB-012,TR-012009,23.2599,77.4126,39.36,8.99,0.34,50.01,15.0,0.9506,35.08,-34.45,-1.13,0.0,2.14,0,0.0272,5,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.64,0.01,87.6,96.8,0.34,3048.7,-1.729,-1.58,-2.064,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0136825,2025-06-28 22:34:25.982261,West,SUB-005,TR-005013,19.076,72.8777,36.25,77.6,1.67,50.42,85.0,0.5925,63.0,111.05,23.0,0.0,9.91,0,0.5286,89,Critical,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-3.75,0.42,-1.9,81.2,1.67,482.8,1.4,2.054,-0.028,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0008530,2025-06-28 22:34:17.443677,Central,SUB-015,TR-015017,25.3948,79.4625,43.63,71.76,2.63,49.79,70.0,0.84,56.0,35.84,-21.99,0.0,7.84,0,0.2147,65,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.63,-0.21,60.0,81.8,2.63,-163.0,0.73,1.143,1.441,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0014310,2025-06-28 22:33:56.415496,East,SUB-013,TR-013013,21.1466,79.0882,42.68,62.19,1.99,49.71,70.0,0.7503,58.93,24.96,-16.34,0.0,14.23,0,0.2477,66,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,2.68,-0.29,37.6,86.6,1.99,-152.8,0.73,1.524,0.461,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0043632,2025-06-28 22:30:56.494949,East,SUB-020,TR-020007,25.5941,82.472,40.23,20.86,0.81,49.98,18.78,0.9599,36.07,85.67,-16.77,0.0,1.57,0,0.0128,0,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.23,-0.02,90.0,98.8,0.81,-510.9,-1.56,-1.451,-1.345,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0043976,2025-06-28 22:30:20.147752,South,SUB-010,TR-010017,12.9716,77.5946,43.51,52.6,2.06,49.85,58.0,0.9,50.0,-15.3,24.88,0.0,24.64,0,0.1706,59,Warning,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,3.51,-0.15,75.0,82.4,2.06,-61.5,0.193,0.362,0.569,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0059697,2025-06-28 22:30:19.877025,Central,SUB-016,TR-016015,24.8688,76.6562,40.2,28.73,1.07,50.05,21.73,0.9299,38.45,83.99,-5.66,0.0,7.41,0,0.0175,6,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.2,0.05,82.5,99.0,1.07,-1483.9,-1.428,-1.141,-0.947,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0044681,2025-06-28 22:29:56.811947,North-East,SUB-017,TR-017009,28.296,76.592,39.6,19.49,0.72,49.98,27.74,0.9385,41.53,33.27,9.14,0.0,2.19,0,0.0208,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.4,-0.02,84.6,98.0,0.72,364.0,-1.16,-0.74,-1.483,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0103933,2025-06-28 22:29:34.189697,West,SUB-005,TR-005005,19.076,72.8777,39.0,10.35,0.38,49.97,17.23,0.938,40.71,37.85,-14.61,0.0,7.16,0,0.0464,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,-0.03,84.5,95.0,0.38,-259.1,-1.63,-0.847,-2.003,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0047520,2025-06-28 22:29:13.383348,West,SUB-006,TR-006010,23.0225,72.5799,39.69,21.87,0.78,50.07,24.52,0.9021,39.34,-43.46,-36.34,0.0,12.0,0,0.0255,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.31,0.07,75.5,98.4,0.78,119.6,-1.304,-1.025,-1.391,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0124876,2025-06-28 22:29:09.663219,South,SUB-010,TR-010016,12.9716,77.5946,40.44,16.12,0.62,50.04,17.38,0.9517,38.95,-29.74,3.82,0.0,6.55,0,0.025,4,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.44,0.04,87.9,97.8,0.62,-778.5,-1.623,-1.076,-1.636,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0075605,2025-06-28 22:29:08.218044,Central,SUB-016,TR-016017,24.8688,76.6562,36.43,52.33,1.71,50.23,58.0,0.8956,50.0,97.36,32.13,56.7,38.0,0,0.1903,59,Warning,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,-3.57,0.23,73.9,82.2,1.71,303.0,0.193,0.362,0.033,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0020933,2025-06-28 22:29:03.282430,East,SUB-020,TR-020013,25.5941,82.472,36.63,55.29,1.82,49.77,58.0,0.9,50.0,-7.72,-8.8,30.84,3.12,0,0.1804,57,Warning,Overload,2026-09-05T19:42:40.361482,batch_001,-3.37,-0.23,75.0,83.2,1.82,87.7,0.193,0.362,0.201,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0046808,2025-06-28 22:28:55.792572,North-East,SUB-018,TR-018004,29.0588,76.0231,42.43,62.25,2.22,49.78,70.0,0.84,56.0,-69.62,11.38,19.31,13.52,0,0.1694,65,Warning,Power Factor Anomaly,2026-09-05T19:42:40.361482,batch_001,2.43,-0.22,60.0,87.8,2.22,-611.8,0.73,1.143,0.813,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0000938,2025-06-28 22:28:28.923585,East,SUB-023,TR-023003,21.2787,82.1406,42.35,47.27,1.8,50.18,58.0,0.9,50.0,-41.97,-25.58,0.0,8.97,0,0.1299,54,Warning,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,2.35,0.18,75.0,88.2,1.8,164.1,0.193,0.362,0.171,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0117779,2025-06-28 22:27:59.798464,North-East,SUB-017,TR-017016,28.296,76.592,42.42,54.82,2.09,50.25,58.0,0.9,50.0,-3.77,16.15,0.0,6.45,0,0.1479,58,Warning,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,2.42,0.25,75.0,87.9,2.09,-23.3,0.193,0.362,0.614,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0045815,2025-06-28 22:27:28.221665,West,SUB-007,TR-007009,18.5204,73.8567,41.0,22.44,0.84,49.97,22.72,0.9105,37.49,60.2,-20.07,0.0,2.35,0,0.0459,10,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.03,77.6,95.0,0.84,-300.0,-1.384,-1.266,-1.299,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0136278,2025-06-28 22:26:40.318733,South,SUB-026,TR-026001,17.3618,78.531,40.03,18.92,0.7,49.9,26.68,0.9287,37.15,-7.88,-17.1,0.0,4.81,0,0.0213,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.03,-0.1,82.2,99.8,0.7,46.1,-1.207,-1.31,-1.513,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0028936,2025-06-28 22:26:10.078181,North-East,SUB-017,TR-017001,28.296,76.592,39.0,19.75,0.7,49.9,23.05,0.9128,40.59,-30.94,28.22,0.0,10.54,0,0.06,9,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,-0.1,78.2,95.0,0.7,-109.6,-1.369,-0.863,-1.513,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0131407,2025-06-28 22:25:56.348545,South,SUB-008,TR-008016,13.0827,80.2707,43.32,65.58,2.39,49.71,70.0,0.84,56.0,-4.11,11.19,62.96,30.8,0,0.2198,73,High Risk,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,3.32,-0.29,60.0,83.4,2.39,-36.7,0.73,1.143,1.074,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0146089,2025-06-28 22:25:10.950824,West,SUB-019,TR-019001,22.3167,78.03,45.0,77.16,2.71,49.61,85.0,0.78,63.0,-22.1,10.04,11.84,11.6,0,0.5097,92,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,5.0,-0.39,45.0,75.0,2.71,-220.1,1.4,2.054,1.563,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0021974,2025-06-28 22:25:09.410857,North-East,SUB-017,TR-017010,28.296,76.592,39.0,38.41,1.38,49.94,29.44,0.9183,38.98,-2.52,-28.5,0.0,3.46,0,0.0511,19,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,-0.06,79.6,95.0,1.38,8.8,-1.084,-1.072,-0.472,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0039742,2025-06-28 22:25:01.085258,North,SUB-024,TR-024010,26.7461,78.9824,39.39,32.92,1.17,49.88,40.0,0.9035,44.0,25.42,-3.69,0.0,3.36,0,0.0474,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.61,-0.12,75.9,97.0,1.17,-688.9,-0.612,-0.419,-0.794,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0094356,2025-06-28 22:24:34.117293,East,SUB-020,TR-020013,25.5941,82.472,40.2,11.82,0.46,49.95,18.7,0.9654,37.17,34.82,-5.02,0.0,1.81,0,0.0184,4,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.2,-0.05,91.4,99.0,0.46,-693.6,-1.564,-1.308,-1.881,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0081807,2025-06-28 22:24:13.225867,South,SUB-026,TR-026010,17.3618,78.531,37.6,77.1,2.29,49.77,70.0,0.7895,56.0,-27.89,6.37,0.0,9.07,0,0.1872,69,Warning,Temperature Spike,2026-09-05T19:42:40.361482,batch_001,-2.4,-0.23,47.4,88.0,2.29,-437.8,0.73,1.143,0.921,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0054655,2025-06-28 22:23:15.240917,North,SUB-003,TR-003009,32.3246,74.7901,41.0,21.98,0.83,50.02,20.64,0.9239,40.53,-86.76,19.24,0.0,5.85,0,0.044,6,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,0.02,81.0,95.0,0.83,-450.9,-1.477,-0.87,-1.314,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0081849,2025-06-28 22:22:30.842502,East,SUB-020,TR-020017,25.5941,82.472,37.5,27.9,0.98,49.95,40.0,0.9336,44.0,-59.33,-14.67,0.0,2.0,0,0.11,34,Low,Overload,2026-09-05T19:42:40.361482,batch_001,-2.5,-0.05,83.4,87.5,0.98,404.4,-0.612,-0.419,-1.085,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0084983,2025-06-28 22:21:54.885885,West,SUB-007,TR-007002,18.5204,73.8567,40.95,24.2,0.94,50.1,20.8,0.9446,39.6,-17.03,51.6,0.0,6.58,0,0.0581,11,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.95,0.1,86.2,95.2,0.94,-33.0,-1.47,-0.992,-1.146,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0090130,2025-06-28 22:21:18.534696,East,SUB-023,TR-023008,21.2787,82.1406,36.76,75.0,2.18,49.79,70.0,0.7897,56.0,52.19,-14.55,0.0,5.47,0,0.216,69,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-3.24,-0.21,47.4,83.8,2.18,-358.7,0.73,1.143,0.752,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0115758,2025-06-28 22:20:16.850693,North,SUB-024,TR-024009,26.7461,78.9824,39.58,18.56,0.66,49.94,20.31,0.9045,38.78,17.38,34.16,0.0,12.0,0,0.0279,4,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.42,-0.06,76.1,97.9,0.66,50.9,-1.492,-1.098,-1.575,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0055955,2025-06-28 22:19:20.791635,North-East,SUB-018,TR-018006,29.0588,76.0231,40.24,11.17,0.41,50.08,15.51,0.9158,39.34,65.7,3.52,0.0,1.55,0,0.0251,3,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.24,0.08,78.9,98.8,0.41,1866.5,-1.707,-1.025,-1.957,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0023926,2025-06-28 22:19:12.892120,South,SUB-009,TR-009004,17.385,78.4867,43.26,50.9,1.98,50.21,58.0,0.9,50.0,0.88,23.33,0.0,38.0,0,0.1716,57,Warning,Generation Drop,2026-09-05T19:42:40.361482,batch_001,3.26,0.21,75.0,83.7,1.98,3.8,0.193,0.362,0.446,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
EVT-0129505,2025-06-28 22:19:09.051895,Central,SUB-014,TR-014008,26.8206,80.2701,40.02,41.99,1.6,50.13,40.0,0.9507,44.0,-53.2,-7.83,9.6,6.25,0,0.0263,21,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.02,0.13,87.7,99.9,1.6,679.4,-0.612,-0.419,-0.136,2026-09-05T19:42:42.027189,1.0,0,22,2025-06-28
EVT-0091874,2025-06-28 22:18:06.814899,North,SUB-004,TR-004019,25.2048,77.3948,43.4,61.73,2.2,50.25,70.0,0.8229,56.69,-38.31,-31.12,0.0,6.55,0,0.225,77,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,3.4,0.25,55.7,83.0,2.2,123.1,0.73,1.233,0.783,2026-09-05T19:42:42.027189,1.0,1,22,2025-06-28
